Date,SPY,TLT,GLD,DBMF
2016-02-23,162.136932,97.920372,117.220001,18.436071
2016-02-24,162.878876,97.726692,117.610001,18.507254
2016-02-25,164.851624,98.076775,117.919998,18.5468
2016-02-26,164.472183,97.130898,117.110001,18.530981
2016-02-29,163.182358,97.555367,118.639999,18.586345
2016-03-01,167.01828,95.837578,117.769997,18.570525
2016-03-02,167.768631,96.23307,118.68,18.515164
2016-03-03,168.426208,96.583809,120.730003,18.483527
2016-03-04,168.974152,95.964455,120.540001,18.262073
2016-03-07,169.109039,95.934624,121.139999,18.159254
2016-03-08,167.262756,96.994255,120.580002,18.206709
2016-03-09,168.088913,96.404709,119.580002,18.056438
2016-03-10,168.223785,96.009262,121.5,17.755891
2016-03-11,170.938461,95.039093,119.410004,17.819167
2016-03-14,170.719269,95.337616,117.870003,17.779618
2016-03-15,170.441055,95.427162,117.959999,17.660984
2016-03-16,171.427429,95.710716,120.589996,17.716345
2016-03-17,172.515015,96.106201,120.129997,17.787526
2016-03-18,173.192917,96.307709,119.800003,17.890345
2016-03-21,173.43866,95.56897,118.959999,17.866621
2016-03-22,173.345428,95.546562,119.309998,17.953619
2016-03-23,172.201477,96.628593,116.610001,17.985253
2016-03-24,172.125168,96.665901,116.330002,17.850799
2016-03-28,172.226852,96.792747,116.599998,17.898255
2016-03-29,173.819992,97.807587,118.760002,18.016894
2016-03-30,174.582657,96.777809,117.099998,18.048526
2016-03-31,174.158966,97.464401,117.639999,17.747982
2016-04-01,175.345322,97.718597,116.93,17.84289
2016-04-04,174.777542,97.778397,116.150002,17.716345
2016-04-05,173.031921,98.847717,117.660004,17.763799
2016-04-06,174.921646,98.129868,116.940002,17.763799
2016-04-07,172.828506,99.341263,118.610001,17.747982
2016-04-08,173.294617,98.713142,118.43,17.653071
2016-04-11,172.887833,98.586029,120.029999,17.621438
2016-04-12,174.497894,97.905502,120.050003,17.486984
2016-04-13,176.260498,98.249512,118.769997,17.463253
2016-04-14,176.269028,97.778397,117.110001,17.43162
2016-04-15,176.074112,98.615936,117.919998,17.581892
2016-04-18,177.31131,98.189697,117.739998,17.494891
2016-04-19,177.870575,97.88311,119.580002,17.392073
2016-04-20,178.0401,96.80629,118.970001,17.265526
2016-04-21,177.082504,96.230515,119.419998,17.146892
2016-04-22,177.082504,95.98381,117.889999,17.178528
2016-04-25,176.777466,95.587486,118.230003,17.107346
2016-04-26,177.040131,95.153786,118.699997,17.059892
2016-04-27,177.404465,96.103378,119.040001,16.933346
2016-04-28,175.794464,96.49971,121.290001,16.98871
2016-04-29,174.845398,96.746506,123.650002,16.925436
2016-05-02,176.235077,95.772423,123.239998,17.083618
2016-05-03,174.701324,96.978729,122.959999,16.949163
2016-05-04,173.726776,97.510735,122.209999,16.790981
2016-05-05,173.692886,98.162621,122.07,16.688164
2016-05-06,174.328476,97.743034,123.18,16.751438
2016-05-09,174.472519,98.050217,120.650002,16.664438
2016-05-10,176.641876,98.057709,120.980003,16.814709
2016-05-11,174.989441,98.612213,122.120003,16.830526
2016-05-12,175.040298,98.162621,121.160004,16.790981
2016-05-13,173.514908,99.114204,121.709999,16.767256
2016-05-16,175.226669,98.26004,121.800003,16.751438
2016-05-17,173.591232,98.424843,122.220001,16.648618
2016-05-18,173.642029,97.023735,120.099998,16.482529
2016-05-19,173.04039,97.443344,119.870003,16.482529
2016-05-20,174.133545,97.518227,119.709999,16.537893
2016-05-23,173.89624,97.735504,119.370003,16.482529
2016-05-24,176.15036,97.300972,117.300003,16.458802
2016-05-25,177.3452,96.933777,116.980003,16.474618
2016-05-26,177.396042,97.435822,116.580002,16.498348
2016-05-27,178.158722,97.293488,115.620003,16.537893
2016-05-31,177.819794,97.525696,116.059998,16.419258
2016-06-01,178.184128,97.921417,115.940002,16.419258
2016-06-02,178.726517,98.627159,115.669998,16.561621
2016-06-03,178.192566,100.031204,118.879997,16.514164
2016-06-06,179.099335,99.287888,118.919998,16.482529
2016-06-07,179.378967,99.52816,118.82,16.545801
2016-06-08,179.963699,100.061256,120.580002,16.577439
2016-06-09,179.717941,100.70694,121.25,16.656528
2016-06-10,178.014664,101.194969,121.739998,16.672346
2016-06-13,176.641876,101.645447,122.639999,16.648618
2016-06-14,176.294449,101.570381,122.769997,16.735619
2016-06-15,176.04866,101.9608,123.68,16.790981
2016-06-16,176.57402,102.456367,122.379997,16.862167
2016-06-17,175.916443,101.818169,123.949997,16.759348
2016-06-20,177.049362,100.729454,123.209999,16.632801
2016-06-21,177.551956,100.263931,120.839996,16.522075
2016-06-22,177.262375,100.429153,120.900002,16.506258
2016-06-23,179.570755,99.280403,120.110001,16.395527
2016-06-24,173.122498,101.94577,126.0,16.624893
2016-06-27,170.021927,104.491051,126.68,16.648618
2016-06-28,173.088486,104.708778,125.32,16.688164
2016-06-29,176.03569,103.905411,125.839996,16.688164
2016-06-30,178.43782,104.28833,126.470001,16.680257
2016-07-01,178.812622,105.736259,128.410004,16.830526
2016-07-05,177.526352,107.060219,129.470001,16.893801
2016-07-06,178.591141,107.233223,130.229996,16.893801
2016-07-07,178.480438,107.2257,129.740005,16.909617
2016-07-08,181.138107,108.015457,130.520004,17.051983
2016-07-11,181.776886,107.067726,129.289993,17.004529
2016-07-12,183.097214,105.307556,127.150002,16.806801
2016-07-13,183.071716,106.548698,128.320007,16.925436
2016-07-14,184.093872,104.999168,127.330002,16.82262
2016-07-15,183.846832,104.096558,126.839996,16.727711
2016-07-18,184.340958,103.998703,127.040001,16.759348
2016-07-19,184.153503,104.585442,127.209999,16.790981
2016-07-20,184.92012,104.013817,125.389999,16.759348
2016-07-21,184.221664,104.22435,127.300003,16.798893
2016-07-22,185.047897,104.404938,126.349998,16.775164
2016-07-25,184.545334,104.329697,125.470001,16.759348
2016-07-26,184.630508,104.495193,126.0,16.893801
2016-07-27,184.434601,105.796463,128.029999,17.123166
2016-07-28,184.647552,105.600952,127.660004,17.138985
2016-07-29,184.945648,106.480995,128.979996,17.123166
2016-08-01,184.792358,105.326561,129.220001,17.012437
2016-08-02,183.608353,104.241371,130.270004,16.790981
2016-08-03,184.144974,104.301682,129.649994,16.814709
2016-08-04,184.340958,105.085373,129.869995,16.925436
2016-08-05,185.848587,103.992722,127.550003,16.925436
2016-08-08,185.737915,104.188583,127.440002,16.917528
2016-08-09,185.848587,105.213448,127.959999,17.004529
2016-08-10,185.388626,105.620438,128.559998,17.067801
2016-08-11,186.249008,104.678497,127.669998,16.941256
2016-08-12,186.087112,105.560097,127.400002,16.862167
2016-08-15,186.623779,104.565384,127.839996,16.790981
2016-08-16,185.661224,104.286613,128.470001,16.680257
2016-08-17,186.010437,104.912064,128.5,16.640713
2016-08-18,186.427811,105.077873,129.110001,16.672346
2016-08-19,186.155243,104.527718,127.970001,16.537893
2016-08-22,186.146759,105.409386,127.779999,16.593255
2016-08-23,186.521561,105.522476,127.760002,16.7198
2016-08-24,185.56752,105.27375,126.339996,16.585346
2016-08-25,185.439774,104.874382,126.230003,16.553711
2016-08-26,185.0905,104.263992,126.050003,16.466712
2016-08-29,186.001938,105.658073,126.300003,16.775164
2016-08-30,185.695282,105.251175,125.029999,16.703985
2016-08-31,185.167221,105.401878,124.779999,16.522075
2016-09-01,185.175659,105.518204,125.290001,16.482529
2016-09-02,186.010437,104.657471,126.57,16.506258
2016-09-06,186.572678,105.420044,128.710007,16.751438
2016-09-07,186.555634,105.344498,128.270004,16.775164
2016-09-08,186.129715,104.023376,127.589996,16.466712
2016-09-09,181.674683,102.309647,126.75,16.039622
2016-09-12,184.281281,102.362396,126.589996,16.079166
2016-09-13,181.632141,101.199883,125.75,15.889346
2016-09-14,181.56395,101.350838,126.18,15.96053
2016-09-15,183.378387,100.912994,125.370003,16.039622
2016-09-16,182.669449,101.728317,125.059998,16.031711
2016-09-19,182.703766,101.396156,125.32,16.110801
2016-09-20,182.71228,101.750992,125.440002,16.166166
2016-09-21,184.766983,102.573853,127.269997,16.229439
2016-09-22,185.93129,103.389259,127.57,16.324347
2016-09-23,184.912491,103.291077,127.650002,16.284801
2016-09-26,183.414307,103.947868,127.550003,16.261074
2016-09-27,184.552948,104.710342,126.620003,16.435073
2016-09-28,185.468948,104.483833,126.220001,16.450891
2016-09-29,183.791016,104.74807,126.07,16.355982
2016-09-30,185.177902,103.811996,125.639999,16.38762
2016-10-03,184.732742,103.469376,125.32,16.371803
2016-10-04,183.791016,102.259285,120.970001,16.30062
2016-10-05,184.604279,101.782822,120.779999,16.229439
2016-10-06,184.732742,101.215614,119.660004,16.197802
2016-10-07,184.099213,101.283615,119.739998,16.21362
2016-10-10,185.058014,100.686165,120.160004,16.229439
2016-10-11,182.720871,100.45932,119.550003,16.055439
2016-10-12,182.960556,100.557602,119.739998,16.110801
2016-10-13,182.361282,100.935699,120.029999,15.96844
2016-10-14,182.455444,99.521515,119.360001,15.992166
2016-10-17,181.821945,100.156776,119.68,15.936804
2016-10-18,182.960556,100.481972,120.419998,16.015894
2016-10-19,183.448578,100.56517,121.110001,16.087074
2016-10-20,183.10611,100.671051,120.739998,16.015894
2016-10-21,183.191727,100.82235,120.830002,15.992166
2016-10-24,183.970779,100.383659,120.559998,16.055439
2016-10-25,183.35437,100.648399,121.470001,16.031711
2016-10-26,182.986267,99.967728,120.790001,15.889346
2016-10-27,182.49823,98.878639,121.010002,15.786529
2016-10-28,181.958908,98.659309,121.580002,15.636259
2016-10-31,181.967453,99.264366,121.940002,15.62044
2016-11-01,180.649063,99.271935,122.730003,15.462258
2016-11-02,179.561737,99.70385,123.639999,15.280348
2016-11-03,178.739914,98.938522,124.300003,15.232893
2016-11-04,178.542999,99.825073,124.389999,15.153803
2016-11-07,182.481155,98.976387,122.150002,15.422713
2016-11-08,183.303055,98.574776,121.639999,15.414803
2016-11-09,185.246384,94.392059,121.559998,15.319894
2016-11-10,185.70871,92.997833,119.75,15.256622
2016-11-11,185.280594,92.474976,117.099998,15.114257
2016-11-14,185.426163,91.921806,116.110001,15.224986
2016-11-15,186.873047,92.376427,117.120003,15.224986
2016-11-16,186.522018,93.209961,116.769997,15.114257
2016-11-17,187.480865,91.838478,116.169998,15.153803
2016-11-18,187.061371,91.57328,115.150002,15.130076
2016-11-21,188.473923,91.80056,115.580002,15.122167
2016-11-22,188.842072,91.770279,115.540001,15.256622
2016-11-23,188.944809,91.414124,113.25,15.343621
2016-11-25,189.646851,91.550514,112.610001,15.501802
2016-11-28,188.756439,92.224922,113.800003,15.454347
2016-11-29,189.124603,92.611328,113.269997,15.375257
2016-11-30,188.670837,91.111046,111.75,15.398986
2016-12-01,187.977371,90.149017,111.540001,15.319894
2016-12-02,188.071503,90.80957,112.139999,15.256622
2016-12-05,189.201614,90.710899,111.540001,15.311985
2016-12-06,189.800949,90.642555,111.43,15.35153
2016-12-07,192.283737,91.41703,111.830002,15.375257
2016-12-08,192.754486,90.338875,111.57,15.458502
2016-12-09,193.918839,89.215149,110.400002,15.583369
2016-12-12,193.696243,89.382133,110.82,15.491799
2016-12-13,194.989014,89.701057,110.449997,15.575043
2016-12-14,193.379486,88.698814,108.830002,15.56672
2016-12-15,194.175674,89.146751,107.339996,15.683262
2016-12-16,193.795898,88.941765,108.050003,15.641641
2016-12-19,194.217819,89.898491,108.589996,15.633317
2016-12-20,194.967102,89.450478,107.790001,15.724886
2016-12-21,194.424561,89.845261,107.849998,15.741534
2016-12-22,194.088699,89.684669,107.589996,15.758183
2016-12-23,194.37291,89.867416,107.93,15.766507
2016-12-27,194.855133,89.578087,108.559998,15.799804
2016-12-28,193.244781,90.23278,108.860001,15.749856
2016-12-29,193.201721,90.55249,110.290001,15.649964
2016-12-30,192.49556,90.689552,109.610001,15.575043
2017-01-03,193.968124,91.077797,110.470001,15.583369
2017-01-04,195.122101,91.428009,110.860001,15.591693
2017-01-05,194.967102,92.859161,112.580002,15.41688
2017-01-06,195.664597,92.006569,111.75,15.483475
2017-01-09,195.018768,92.745003,112.669998,15.475152
2017-01-10,195.018768,92.684067,113.150002,15.441854
2017-01-11,195.569962,92.996223,113.5,15.500124
2017-01-12,195.079056,92.790642,113.910004,15.425205
2017-01-13,195.526825,92.349113,114.209999,15.475152
2017-01-17,194.837921,93.315941,115.849998,15.292014
2017-01-18,195.268494,92.12075,114.870003,15.375257
2017-01-19,194.545151,91.488846,114.769997,15.35861
2017-01-20,195.259903,91.306206,115.050003,15.35861
2017-01-23,194.751785,92.219727,115.790001,15.300337
2017-01-24,196.000473,91.587799,115.269997,15.383581
2017-01-25,197.696976,90.438354,114.32,15.400231
2017-01-26,197.490311,90.742821,113.260002,15.366932
2017-01-27,197.180237,91.070213,113.489998,15.375257
2017-01-30,195.957413,90.796143,113.970001,15.250391
2017-01-31,195.940231,91.428009,115.550003,15.242064
2017-02-01,196.017715,90.862671,115.199997,15.283689
2017-02-02,196.146896,90.824501,115.839996,15.316986
2017-02-03,197.498947,90.786385,116.129997,15.408556
2017-02-06,197.145813,91.335686,117.699997,15.366932
2017-02-07,197.15451,92.007065,117.459999,15.350285
2017-02-08,197.412811,93.258209,118.190002,15.375257
2017-02-09,198.584015,92.182487,117.290001,15.433528
2017-02-10,199.367645,92.129105,117.599998,15.541747
2017-02-13,200.452728,91.839203,116.800003,15.575043
2017-02-14,201.253616,91.175476,116.93,15.69991
2017-02-15,202.304199,90.755867,117.449997,15.766507
2017-02-16,202.132004,91.251785,118.080002,15.716559
2017-02-17,202.450531,91.793411,117.68,15.724886
2017-02-21,203.656204,91.633217,117.75,15.858075
2017-02-22,203.475372,91.785774,117.910004,15.858075
2017-02-23,203.613159,92.060478,118.940002,15.799804
2017-02-24,203.871521,93.082718,119.699997,15.808129
2017-02-27,204.19014,92.533417,119.120003,15.858075
2017-02-28,203.639053,92.876755,119.230003,15.833103
2017-03-01,206.489441,91.320465,119.059998,16.116135
2017-03-02,205.189117,90.991776,117.580002,15.932995
2017-03-03,205.318237,91.22876,117.510002,15.891372
2017-03-06,204.706848,90.793091,116.720001,15.874723
2017-03-07,204.095444,90.517853,115.779999,15.891372
2017-03-08,203.716507,90.028702,115.059998,15.899698
2017-03-09,203.974884,89.310127,114.470001,15.899698
2017-03-10,204.689621,89.62355,114.720001,15.891372
2017-03-13,204.792938,89.057907,114.739998,15.966296
2017-03-14,204.009293,89.48597,114.120003,15.908022
2017-03-15,205.774673,90.579025,116.25,15.957969
2017-03-16,205.369965,90.120453,116.730003,15.932995
2017-03-17,205.009277,90.686035,116.989998,15.916347
2017-03-20,204.784378,91.075874,117.510002,15.916347
2017-03-21,202.155121,91.832611,118.540001,15.69991
2017-03-22,202.630722,92.199501,118.830002,15.774832
2017-03-23,202.41449,92.069595,118.669998,15.758183
2017-03-24,202.267502,92.398239,118.860001,15.774832
2017-03-27,202.059906,92.818649,119.529999,15.691586
2017-03-28,203.530289,92.199501,119.040001,15.833103
2017-03-29,203.720505,92.749847,119.330002,15.849752
2017-03-30,204.369263,92.000801,118.470001,15.883049
2017-03-31,203.893539,92.268295,118.720001,15.824778
2017-04-03,203.538895,93.198975,119.349998,15.816452
2017-04-04,203.66864,92.693413,119.620003,15.816452
2017-04-05,203.063232,92.976837,119.620003,15.774832
2017-04-06,203.634064,92.838974,119.18,15.799804
2017-04-07,203.426468,92.463638,119.459999,15.816452
2017-04-10,203.547485,92.892586,119.459999,15.79148
2017-04-11,203.305405,93.773491,121.190002,15.783155
2017-04-12,202.41449,94.286682,122.019997,15.716559
2017-04-13,201.099915,94.577789,122.599998,15.666613
2017-04-17,202.881607,94.286682,122.239998,15.824778
2017-04-18,202.276169,95.519974,122.82,15.56672
2017-04-19,201.904221,94.9991,121.730003,15.516773
2017-04-20,203.547485,94.631409,121.959999,15.708236
2017-04-21,202.898911,94.631409,122.309998,14.476217
2017-04-24,205.130402,94.164177,121.480003,15.774832
2017-04-25,206.323959,93.030495,120.25,15.774832
2017-04-26,206.194168,93.543671,120.839996,15.849752
2017-04-27,206.367203,93.513054,120.389999,15.908022
2017-04-28,205.917358,93.719856,120.769997,15.883049
2017-05-01,206.436417,92.94075,119.669998,15.899698
2017-05-02,206.514206,93.416656,119.650002,15.949645
2017-05-03,206.263367,93.478119,117.980003,15.957969
2017-05-04,206.505539,93.017532,116.790001,16.107808
2017-05-05,207.318558,93.101913,117.010002,16.066186
2017-05-08,207.283981,92.595337,116.75,16.04954
2017-05-09,207.093689,92.587677,116.050003,16.041214
2017-05-10,207.465607,92.480164,116.040001,16.01624
2017-05-11,207.041794,92.480164,116.5,15.957969
2017-05-12,206.695831,93.178741,116.830002,16.01624
2017-05-15,207.837555,92.925423,117.139999,15.999592
2017-05-16,207.647263,93.270844,117.650002,15.949645
2017-05-17,203.962738,94.629501,119.790001,15.56672
2017-05-18,204.784378,94.736961,118.809998,15.69991
2017-05-19,206.116348,94.959572,119.400002,15.724886
2017-05-22,207.162888,94.698517,119.900002,15.741534
2017-05-23,207.621262,94.061455,119.139999,15.799804
2017-05-24,208.105667,94.591103,119.610001,15.79148
2017-05-25,209.100296,94.621788,119.480003,15.908022
2017-05-26,209.057022,94.783028,120.540001,15.883049
2017-05-30,208.875397,95.251251,120.139999,15.883049
2017-05-31,208.823532,95.48922,120.620003,15.883049
2017-06-01,210.484131,95.499207,120.720001,16.07451
2017-06-02,211.184723,96.629944,121.610001,16.166081
2017-06-05,211.029053,96.029968,121.730003,16.099485
2017-06-06,210.354401,96.553047,123.099998,16.032889
2017-06-07,210.743591,96.091492,122.449997,16.007915
2017-06-08,210.847397,95.837669,121.650002,16.066186
2017-06-09,210.52742,95.691528,120.540001,16.024563
2017-06-12,210.484131,95.660721,120.360001,15.949645
2017-06-13,211.513382,95.676071,120.480003,16.032889
2017-06-14,211.245255,97.153038,119.82,15.991267
2017-06-15,210.83876,96.999184,119.32,15.783155
2017-06-16,210.884842,97.191483,119.339996,15.849752
2017-06-19,212.640488,97.053024,118.43,15.974618
2017-06-20,211.206406,97.922241,118.18,15.949645
2017-06-21,211.154221,98.122215,118.519997,16.041214
2017-06-22,211.05864,98.337631,118.919998,16.04954
2017-06-23,211.310684,98.291481,119.43,16.032889
2017-06-26,211.449722,98.660683,118.360001,16.124459
2017-06-27,209.746246,97.606873,118.809998,15.858075
2017-06-28,211.623596,97.283806,118.900002,15.899698
2017-06-29,209.763641,96.468399,118.32,15.616666
2017-06-30,210.154739,96.245338,118.019997,15.425205
2017-07-03,210.511124,95.935432,116.089996,15.41688
2017-07-05,210.997787,95.958572,116.519997,15.391908
2017-07-06,209.068344,95.164673,116.470001,15.233741
2017-07-07,210.424194,94.594246,115.279999,15.333635
2017-07-10,210.650162,94.732964,115.470001,15.383581
2017-07-11,210.493713,94.89492,115.620003,15.391908
2017-07-12,212.0755,95.550041,116.029999,15.550072
2017-07-13,212.43187,94.948845,115.82,15.591693
2017-07-14,213.422623,95.064453,116.769997,15.658288
2017-07-17,213.396576,95.326538,117.290001,15.633317
2017-07-18,213.509583,96.158997,118.110001,15.641641
2017-07-19,214.665497,96.197533,118.080002,15.69991
2017-07-20,214.761154,96.475037,118.239998,15.749856
2017-07-21,214.569885,96.883598,119.260002,15.708236
2017-07-24,214.517715,96.505882,119.309998,15.749856
2017-07-25,215.039215,95.249466,118.919998,15.808129
2017-07-26,215.047943,95.40361,119.879997,15.841427
2017-07-27,214.848022,94.933411,119.790001,15.766507
2017-07-28,214.596008,95.496094,120.690002,15.783155
2017-07-31,214.474289,95.611801,120.75,15.808129
2017-08-01,214.952362,96.283028,120.650002,15.824778
2017-08-02,215.056671,96.337097,120.400002,15.816452
2017-08-03,214.63942,97.333588,120.589996,15.766507
2017-08-04,215.030548,96.507034,119.650002,15.808129
2017-08-07,215.430328,96.615219,119.510002,15.816452
2017-08-08,214.900208,96.267548,119.860001,15.799804
2017-08-09,214.891434,96.792847,121.309998,15.691586
2017-08-10,211.858231,97.619415,122.209999,15.475152
2017-08-11,212.171127,97.665802,122.790001,15.500124
2017-08-14,214.274368,97.163689,121.919998,15.616666
2017-08-15,214.248322,96.75425,120.980003,15.649964
2017-08-16,214.622055,97.109581,121.870003,15.824778
2017-08-17,211.275925,97.835739,122.489998,15.633317
2017-08-18,210.945679,97.812569,122.300003,15.691586
2017-08-21,211.110779,98.05201,122.760002,15.749856
2017-08-22,213.31839,97.6735,122.209999,15.8664
2017-08-23,212.553589,98.33786,122.669998,15.808129
2017-08-24,212.058121,97.974785,122.290001,15.79148
2017-08-25,212.553589,98.353279,122.739998,15.908022
2017-08-28,212.56221,98.291458,124.690002,15.908022
2017-08-29,212.805557,98.6082,124.419998,15.932995
2017-08-30,213.813751,98.577286,124.360001,15.92467
2017-08-31,215.100098,98.870865,125.82,16.082836
2017-09-01,215.404297,98.114616,126.059998,16.141105
2017-09-05,213.857239,99.670486,127.459999,16.057863
2017-09-06,214.587311,99.05896,126.809998,16.157757
2017-09-07,214.561249,100.073013,128.130005,16.390839
2017-09-08,214.30928,99.856255,127.970001,16.31592
2017-09-11,216.594955,98.664162,126.190002,16.415813
2017-09-12,217.325027,98.145538,126.559998,16.374194
2017-09-13,217.429337,97.75853,125.610001,16.241002
2017-09-14,217.359818,98.161049,126.160004,16.241002
2017-09-15,217.652405,98.19976,125.529999,16.307596
2017-09-18,218.115356,97.634644,124.360001,16.265973
2017-09-19,218.333725,97.394684,124.620003,16.357543
2017-09-20,218.412262,97.464355,123.620003,16.332569
2017-09-21,217.827103,97.410202,122.68,16.282622
2017-09-22,217.870789,97.688828,123.239998,16.265973
2017-09-25,217.425339,98.300369,124.529999,16.18273
2017-09-26,217.55632,98.12233,123.139999,16.157757
2017-09-27,218.403549,96.643837,121.980003,16.082836
2017-09-28,218.665619,96.357414,122.209999,16.132781
2017-09-29,219.434265,96.574173,121.580002,16.141105
2017-10-02,220.386292,96.397308,120.769997,16.157757
2017-10-03,220.857956,96.490395,120.830002,16.216025
2017-10-04,221.11998,96.498131,121.169998,16.216025
2017-10-05,222.430161,96.133598,120.519997,16.207702
2017-10-06,222.176834,95.862144,121.089996,16.157757
2017-10-09,221.809998,96.164627,122.080002,16.18273
2017-10-10,222.395187,96.319786,122.400002,16.282622
2017-10-11,222.744568,96.505936,122.790001,16.332569
2017-10-12,222.412659,96.916977,122.889999,16.31592
2017-10-13,222.683395,97.615082,123.82,16.357543
2017-10-16,222.980392,97.54528,122.970001,16.457437
2017-10-17,223.137634,97.669388,122.129997,16.407488
2017-10-18,223.355942,97.025612,121.669998,16.465761
2017-10-19,223.417114,97.196266,122.389999,16.357543
2017-10-20,224.570023,96.164627,121.610001,16.407488
2017-10-23,223.696594,96.335266,121.800003,16.31592
2017-10-24,224.089645,95.738052,121.330002,16.382516
2017-10-25,222.980392,95.280411,121.349998,16.332569
2017-10-26,223.2686,94.962395,120.330002,16.415813
2017-10-27,225.094101,95.59063,120.900002,16.449112
2017-10-30,224.255615,96.505936,121.129997,16.432463
2017-10-31,224.604935,96.536942,120.669998,16.549004
2017-11-01,224.901993,96.966789,121.110001,16.63225
2017-11-02,224.989288,97.394295,121.190002,16.557329
2017-11-03,225.740479,97.658562,120.620003,16.63225
2017-11-06,226.089859,98.023872,121.650002,16.698845
2017-11-07,225.932663,98.435844,121.209999,16.665548
2017-11-08,226.316925,98.218208,121.629997,16.682196
2017-11-09,225.495941,97.938393,122.129997,16.540681
2017-11-10,225.426041,96.46154,121.129997,16.499059
2017-11-13,225.635574,96.663597,121.309998,16.490733
2017-11-14,225.111603,97.316566,121.559998,16.374194
2017-11-15,223.984848,98.373642,121.410004,16.290949
2017-11-16,225.888916,97.518631,121.400002,16.457437
2017-11-17,225.225143,98.241516,122.860001,16.399165
2017-11-20,225.609421,98.20269,121.309998,16.48241
2017-11-21,227.085556,98.513588,121.510002,16.648897
2017-11-22,226.884705,98.83226,122.629997,16.573978
2017-11-24,227.408752,98.560242,122.32,16.648897
2017-11-27,227.295212,98.420311,122.830002,16.565655
2017-11-28,229.601059,98.552422,122.809998,16.657225
2017-11-29,229.461319,97.580833,122.040001,16.557329
2017-11-30,231.470184,97.254372,121.099998,16.6156
2017-12-01,230.989838,98.566803,121.589996,16.623925
2017-12-04,230.710342,98.613487,121.18,16.557329
2017-12-05,229.880646,99.104187,120.32,16.524032
2017-12-06,229.924225,99.446884,120.07,16.415813
2017-12-07,230.6492,98.668045,118.489998,16.582302
2017-12-08,231.906937,98.675797,118.480003,16.657225
2017-12-11,232.605728,98.473312,118.010002,16.740469
2017-12-12,233.016205,98.434402,118.150002,16.765441
2017-12-13,232.990005,99.174324,119.169998,16.697466
2017-12-14,232.037949,99.594902,118.93,16.636462
2017-12-15,233.970261,99.968727,119.18,16.741039
2017-12-18,235.453888,99.05748,119.730003,16.836903
2017-12-19,234.549637,97.772308,119.82,16.758469
2017-12-20,234.426682,96.68969,120.139999,16.70618
2017-12-21,234.909576,97.253204,120.309998,16.784614
2017-12-22,234.848206,97.385895,120.940002,16.802045
2017-12-26,234.567245,97.674706,121.769997,16.854332
2017-12-27,234.681351,98.946999,122.230003,16.836903
2017-12-28,235.164215,98.861122,122.849998,16.819471
2017-12-29,234.277527,99.017204,123.650002,16.767183
2018-01-02,235.954285,97.947906,125.150002,16.819471
2018-01-03,237.446716,98.416199,124.82,16.958908
2018-01-04,238.447571,98.400604,125.459999,17.14192
2018-01-05,240.036545,98.119621,125.330002,17.229065
2018-01-08,240.475494,98.057167,125.309998,17.298783
2018-01-09,241.019882,96.74588,124.730003,17.298783
2018-01-10,240.651138,96.628769,125.029999,17.237782
2018-01-11,242.406845,97.026901,125.440002,17.333642
2018-01-12,243.987106,97.190804,126.959999,17.612514
2018-01-16,243.153183,97.596642,127.169998,17.62123
2018-01-17,245.470871,97.463966,126.139999,17.760665
2018-01-18,245.058182,96.558601,125.860001,17.80424
2018-01-19,246.173141,96.051262,126.419998,17.926246
2018-01-22,248.174759,96.14489,126.650002,18.06568
2018-01-23,248.701477,96.558601,127.279999,18.100541
2018-01-24,248.604889,96.035614,128.830002,18.178975
2018-01-25,248.710159,96.823898,127.970001,18.048253
2018-01-26,251.589828,96.46489,128.070007,18.187689
2018-01-29,249.921692,95.793648,127.349998,17.969819
2018-01-30,247.358292,95.231682,126.800003,17.751951
2018-01-31,247.481216,95.793648,127.650002,17.847813
2018-02-01,247.200272,94.405289,128.070007,17.978533
2018-02-02,241.81868,93.52935,126.389999,17.612514
2018-02-05,231.705261,94.413185,126.709999,16.950195
2018-02-06,236.270325,93.826614,125.379997,17.133203
2018-02-07,234.988586,92.934891,124.790001,16.915335
2018-02-08,226.174438,92.833244,124.980003,16.653892
2018-02-09,229.571915,92.246597,124.769997,16.653892
2018-02-12,232.943069,92.653328,125.370003,16.741039
2018-02-13,233.522507,93.067863,126.080002,16.758469
2018-02-14,236.674179,92.035385,128.229996,17.115773
2018-02-15,239.694214,92.348305,128.380005,17.211637
2018-02-16,239.764359,92.848854,127.959999,17.133203
2018-02-20,238.263214,92.442177,126.239998,17.046056
2018-02-21,237.078018,91.308037,125.660004,17.037341
2018-02-22,237.385254,91.581779,126.300003,17.028627
2018-02-23,241.169037,92.395226,126.139999,17.072201
2018-02-26,243.969482,92.426514,126.449997,17.14192
2018-02-27,240.923187,92.293533,125.129997,17.046056
2018-02-28,238.482635,92.88015,125.0,16.828186
2018-03-01,235.014999,93.514206,124.720001,16.610318
2018-03-02,236.226456,92.753944,125.389999,16.714897
2018-03-05,238.956726,92.503189,125.18,16.784614
2018-03-06,239.562454,92.589371,126.529999,16.845616
2018-03-07,239.47467,92.48748,125.720001,16.819471
2018-03-08,240.63353,93.020447,125.419998,16.741039
2018-03-09,244.821152,92.409111,125.540001,16.897903
2018-03-12,244.513916,92.94207,125.540001,16.889188
2018-03-13,242.933624,93.4123,125.779999,16.828186
2018-03-14,241.687012,94.235237,125.699997,16.723611
2018-03-15,241.42366,94.235237,124.900002,16.714897
